categoria_negocio,latitud,longitud
LOMBARDOS BARBER SHOP,31.89044199,-116.590055
LONDRES LIMPIADURIA,31.87160165,-116.6239081
LOOKS SALON,31.86862113,-116.6179715
LOS ANGELES TATOO,31.86223087,-116.6109083
LOVE CRISTAL,31.77114111,-116.5660205
LOVE NAILS,31.78392769,-116.5809666
LUNA CELL STORE,31.8571197,-116.5751869
LUPITA CARRILO SALN,31.79209843,-116.5853217
LUX BEAUTY STUDIO,31.85793528,-116.5894316
M.A.S CLASE Y ESTILO BEAUTY SALON,31.79721396,-116.5895446
MACKEUP SARIBETH,31.07013718,-116.2123671
MADEROTERAPIA,31.87191482,-116.623523
MAGIC NAILS,31.78508931,-116.5713592
MAGIC SALON,31.83378133,-116.5988921
MAJA LASHES,31.87730016,-116.6164756
MAJESTIC LAVAMATICAS,31.86303928,-116.5864285
MAJESTIC SALON,31.87285922,-116.6262357
MAJO LASHES Y BEAUTY,31.86631859,-116.5916388
MAKEUP BY VONNY,31.86675644,-116.6099922
MALICA,31.86422026,-116.6199377
MANIFIESTO NAILS AND SELECTED CLOTES,31.85600754,-116.6159845
MANIQUI SALON,31.87545618,-116.6246873
MANTENIMIENTO HIDRAULICO,31.89516981,-116.5679508
MANTENIMIENTO MECANICO EXPRESS,31.88260718,-116.6129057
MANTENIMIENTO Y REPARACION DE LAVADORAS Y REFRIGERADORES EL TOÑO,31.90855406,-116.2730145
MAQSSA MAQUINADOS,31.89142781,-116.5898136
MAQUILADOS Y SERVICIOS RICHIES,31.72590342,-116.571423
MAQUINADOS OLIVARES,31.86177973,-116.5905359
MAQUINADOS VALDEZ TALLER DE TORNO,31.86339685,-116.6031233
MAQUINAS Y ACCESORIOS,31.86237584,-116.6097634
MAR AZUL MASAGGE Y SP,31.86687407,-116.6263105
MARANATHA,31.0699082,-116.2071245
MARELA AND SPA,31.72714898,-116.57897
MARIA BONITA BEAUTY & NAILS,31.85908245,-116.6032725
MARIA DE JESUS SALAZAR MUÑOZ,31.72209772,-116.5734808
MARIA FELIX,31.77584153,-116.5818486
MARTIN NAVARRO SALON,31.87509037,-116.6227836
MARTIN STAR SALON,31.86363953,-116.5963055
MAS PRINT,31.82745868,-116.5976603
MAS QUE COSTURAS,31.78250691,-116.6037735
MASAJE GOCAE,31.72834027,-116.5703733
MASAJE TERAPIA,31.88998824,-116.5820111
MASOTERAPIA,31.86532816,-116.6262519
MASSAGE REFLEXOLOGY AND REIKI STUDIO,31.8635404,-116.6275168
MASSAGES,31.86373448,-116.6277726
MASTER BARBER SHOP,31.84478175,-116.5905314
MASTER CUTS,31.8316404,-116.5985198
MASTER INC,31.8524573,-116.5943442
MATERIALES HERNANDEZ ALMACEN,31.8752872,-116.6027506
MAXEN SALON Y SPA,31.85394559,-116.6055102
MAXIMAR,31.86163908,-116.6046669
MAYA SPA AND BEAUTY,31.85037794,-116.6034032
MAYA SPA BEAUTY,31.85359081,-116.6003752
MAYA SUPLY MAQEUP ARTIST,31.87040803,-116.6244624
MAYRA SALON,31.87087112,-116.6254584
MAYRA SALON,31.78342712,-116.5975691
MC COMPUTADORAS,31.89116992,-116.6904717
MECANICA DIESEL ESPECIALIZADA EL NATO,31.83504086,-116.6043035
MECANICA EN GENERAL,31.82616792,-116.6020163
MECANICA EN GENERAL,31.700764,-116.5584536
MECANICA GENERAL TRANSMISIONES,31.791641,-116.5921204
MECANICA GENERAL Y AUTOELECTRICO EL MEÑO,31.78015094,-116.573589
MECANICA INDUSTRIAL DE ENSENADA,31.86305205,-116.6123486
MECANICA TEK,31.84117736,-116.6037702
MECANICO,31.84645991,-116.5925914
MECANICO,31.8088954,-116.5868326
MECANICO VERDUGO,31.72153905,-116.5705753
MEDICACENTER,31.81154172,-116.5968232
MENDEZ SOLDADURA,31.90645271,-116.6917213
MENINAS Y BEAUTY,31.85986117,-116.5986851
MERAKI BEAUTY STUDIO,31.86261159,-116.6227669
MERAKI SALON,31.85719711,-116.6194024
MF AUTOMOTRIZ VALENZUELA,31.86614864,-116.5953484
MG NAIL REFORMA,31.84041942,-116.6028134
MI BUIEN AMIGO,31.77919697,-116.5749111
MI ESTILO SALON DE BELLEZA,31.86790045,-116.6213721
MICA LAVAMATICA,31.77293493,-116.5768031
MICHEL NAILS,31.86002013,-116.5712861
MICROBLANDING,31.85332549,-116.5920392
MIKAELLA SALA DE BELLEZA,31.86691395,-116.6200704
MIKE SOLUTION,31.40130718,-115.7229389
MILA BEAUTY SALON,31.86630906,-116.595991
MILA BIURIK,31.86547564,-116.5958279
MINISTERIO ALFARERO DE RESTAURACION FAMILIAR,31.87144552,-116.5762543
MINISTERIO APOSTOLICO UN NUEVO AMANECER MANA,31.72460586,-116.5805135
MINISTERIO ENESARET,31.86757891,-116.6200973
MINISTERIO EVANGELISTICO EL SHADAY,31.89667289,-116.6967155
MINISTERIO FARO DE LUZ,31.88909607,-116.6014662
MINISTERIO MONTE DE SION,31.89479822,-116.5942858
MINISTERIO SEMILLAS DE MOSTAZA,31.90356575,-116.5574546
MINISTROS,31.89789678,-116.6955101
MIRIAM BARBER SHOP,31.76975242,-116.5705742
MISION BAUTISTA,31.69908512,-116.5612608
MISION BAUTISTA,32.10023403,-116.5626768
MISION BAUTISTA F1 MONTE HOREB,31.85632617,-116.5558
MISION COMEDOR ALCANZAR Y SERVIR,31.73023295,-116.5617967
MISION CRISTIANA GENTIL DE CRISTO,31.67503425,-116.5059547
MISION CRISTIANA PUERTA DE LA FE,31.87722411,-116.6179671
MISION CRISTIANA RHEMA,31.71904225,-116.5722088
MISION CRISTINA SINAI,31.90670198,-116.5592348
MISION DE CAPILLA CALVARIO,31.72661858,-116.5626956
MISION EL SHADDAI,31.85152182,-116.5773389
MISION EVANGELICA,31.85678741,-116.563874
MISION IGLESIA DE DIOS,31.78942053,-116.6064062
MISION IGLESIA DE LA NUEVA ERA,31.85415146,-116.5632846
MISION ZOE,31.78500153,-116.5938927
MISIONERAS FRANCISCANAS DE NUESTRA SEÑORA DE LA PAZ,31.87912318,-116.6227599
MISSAND NAILS,31.86996149,-116.6250323
MISSAND NAILS,31.86996149,-116.6250323
MISSAND NAILS,31.86996149,-116.6250323
MISSAND NAILS,31.86996149,-116.6250323
MITZY LASHES,31.8822811,-116.6111652
MODAS LIDY,31.8156122,-116.5905821
MODULO DE REPRESENTACION SINDICAL DE BUROCRATAS,31.85588767,-116.6161181
MODULO SNTE SECCION 37,31.85588767,-116.6161181
MOFLES AMORTIGUADORES Y HERRERIA SALOMON,31.86576398,-116.5856871
MOFLES CARRILLO,31.72511009,-116.573798
MOFLES DE LA TOBA,31.84513164,-116.5905521
MOFLES DEL PACIFICO,31.85178563,-116.6004973
MOFLES DELTA JR,31.87175096,-116.6164129
MOFLES EL GALLO,31.85492209,-116.5922408
MOFLES EL PIPIS,31.85855141,-116.569304
MOFLES EL POLLO,31.80103982,-116.5883861
MOFLES GALL0,31.86800054,-116.6077215
MOFLES JAUREGUI,31.86950996,-116.6203922
MOFLES LA PRESA,31.89264941,-116.6029063
MOFLES LUCERO,31.89680651,-116.5647855
MOFLES MARTINEZ,31.89352916,-116.5729228
MOFLES MICHEL,31.84803654,-116.5919877
MOFLES RADIADORES EL MORRO,31.86729209,-116.604678
MOFLES REYNAGA,31.86459469,-116.5922779
MOFLES RICO,31.8898045,-116.5951995
MOFLES RODRIGUEZ,31.87913137,-116.6258678
MOFLES SAN DIEGO,31.86563466,-116.5922438
MOFLES SAN DIEGO,31.86328189,-116.5855065
MOFLES SANCHEZ,31.78372515,-116.5850499
MOFLES VAZQUEZ,31.87892726,-116.5820834
MOFLES VAZQUEZ,31.86841105,-116.5980494
MOFLES Y AMORTIGUADORES GUZMAN,31.720118,-116.5723898
MOFLES Y AMORTIGUADORES ROMO,31.86536847,-116.6230023
MOFLES Y RADIADOES TITO,31.88763855,-116.6101162
MOFLES Y RADIADORES,31.86534672,-116.5822983
MOFLES Y RADIADORES EL BURRO,31.88966806,-116.5926256
MOFLES Y RADIADORES LOYOLA,31.83540946,-116.6062808
MOFLES Y RADIADORES RIZC,31.8632743,-116.6109382
MOFLES Y RADIADORES RIZK JR,31.89493509,-116.695967
MOFLES Y SERVICIOS MARIOS,31.88279994,-116.6124532
MOFLES Y SOLDADURA FONSECA,31.32555343,-116.2455576
MOFLES ZARAGOZA,31.86260407,-116.5902858
MONIQUE NAILS,31.83207725,-116.5953713
MONTE DE JEHOVA,31.67459002,-116.5041086
MONTE DE LOS OLIVOS,31.87978039,-116.6451684
MOOD BEAUTY SPOT,31.8658361,-116.6284895
MOTO REPUESTOS ENSENADA,31.85888671,-116.6120292
MOTO SERVICIO CAÑON,31.8799091,-116.5978301
MOTO SERVICIO DESERT,31.77823996,-116.5904448
MOTO SERVICIO OROSCO,31.864165,-116.6038281
MOTORES 2000,31.85930538,-116.6134318
MOTORES ENSENADA,31.78430218,-116.5786355
MOTORES MARINOS DE ENSENADA,31.87294744,-116.6129318
MOTORES Y REFACCIONES EL CIPRES,31.79175433,-116.5916482
MOVIL RETORE,31.86723073,-116.6215032
MOVIMIENTO REFORMADOR DE LA IGLESIA DE DIOS EN MEXICO,31.88264139,-116.6315199
MOVIMIENTO REFORMADOR DE LA IGLESIA DE DIOS EN MEXICO,31.81121829,-116.5924649
MOVIMIENTO REFORMADOR IGLESIA DE DIOS EN MEXICO,31.86105003,-116.6174129
MOYS CAR WASH,31.72562245,-116.5739224
MP STUDIO MAKE UP,31.85394183,-116.5923137
MR DBLOS TATTOO SHOP,31.86852891,-116.6208874
MR TAUROS,31.87083602,-116.6274091
MRICO TECH COMPUTADORAS,31.86479783,-116.602879
MS SALON,31.86450599,-116.5954688
MUELLES EL TEMO,31.85801413,-116.5897685
MUFASA,31.86223087,-116.6109083
MULTISERVICIO AUTOMOTRIZ AMADOR,31.783743,-116.585052
MULTISERVICIOS EL INGE,31.86045453,-116.6179332
MULTISERVICIOS HERNANDEZ,31.78277399,-116.5810611
MULTISERVICIOS MORELOS,31.8609155,-116.5776796
MULTISERVICIOS POLOS,31.79703231,-116.5902832
MULTISERVICIOS VERDUGO,31.70526507,-116.5716103
MULTISERVICIOS VIRUET,31.87391956,-116.6047848
MUNDO CELL,31.86826372,-116.6209296
MUNDO CERRAJERIA,31.87122463,-116.6086994
MUNDO CERRAJERO,31.87122463,-116.6086994
MUÑOZ MECANICA AUTOMOTRIZ,31.32111343,-116.2460624
MUSA NAILS AND BEAUTY,31.86048867,-116.6136158
MUSAS STUDIO,31.72230488,-116.5734844
MUSEO,31.90145107,-116.7119312
MY LASHES AND BROWNS,31.86104396,-116.6116959
MY MINA CENTRO DE BELLEZA,31.88806014,-116.6090042
MYSTICA SPA UNISEX,31.86519264,-116.5857245
NAHOBEAUTY,31.86663096,-116.6269259
NAIL ESTRELLA,31.86609294,-116.5443709
NAIL MARY,31.86406064,-116.5472137
NAIL PAMELA,31.86135135,-116.5461193
NAIL S SIN NOMBRE,31.39999817,-115.7277683
NAIL STATION,31.82042709,-116.5993859
NAILS,31.7833575,-116.5980571
NAILS AND LASHES BEAUTY SALON,31.89111532,-116.6080914
NAILS ARTIST,31.86261159,-116.6227669
NAILS BY KOKO,31.72113044,-116.5714341
NAILS MARILYN,31.77489944,-116.5602501
NAILS STUDIO BY SAHARA,31.87779597,-116.6268066
NAILS WENDI,31.85980839,-116.5464425
NAILS Y ESTUDIO DE BELLEZA,31.84328008,-116.6001027
NAJASH SALON DE BELLEZA,31.8893955,-116.6808833
NANCY SALON DE BELLEZA,31.85271129,-116.592568
NAPA AUTO CARE CENTER,31.86042347,-116.6065077
NAVY REPARACION DE TELEFONIA MOVIL,31.85892787,-116.6072161
NEFERTITI,31.87859953,-116.6119182
NEMESIO PROFESSIONAL BARBER SHOP,31.89486071,-116.5783451
NICE GIRLS,31.86521203,-116.6096065
NICKIS BEAUTY SALON,31.87187971,-116.6134907
NINFA,31.7825836,-116.6038249
NITRO AFINACIONES,31.79413944,-116.5842561
NIZA MARINE,31.85719711,-116.6194024
NOCONOS TRANSMISIONES,31.87967171,-116.6007605
NORTON SERVCIOS,31.86964101,-116.6153781
NOVEDADES LA MORENA,31.86647424,-116.6004064
NOVO HAIR BOUTIQUE,31.85566962,-116.6153101
NUESTRA SENORA DE GUADALUPE,31.71778118,-116.5695994
NUEVO CENTRO DE POBLACION EJIDAL URSULO GALVAN,32.04188465,-116.8772432
OASIS DEAMOR,31.89861855,-116.5981464
OCTAVA IGLESIA APOSTOLICA DE LA FE EN JESUS,31.90585231,-116.5735713
OFICINA ADMINISTRATIVA DE UNION DEL MERCADO NEGRO,31.86097817,-116.6281499
OFICINA EJIDAL,31.89883766,-116.5559389
OFICINA EJIDO SONORA-BAJA CALIFORNIA,31.40569547,-115.7260811
OFICINAS DE PANTEONES MUNICIPALES PANTEON NO 3,31.87528018,-116.5681428
OFICINAS DEL OBISPADO,31.86778529,-116.6015038
OFICINAS EJIDO NACIONALISTA SANCHEZ TABOADA,31.72767316,-116.5784415
OH LALA BEUTY LAB,31.86617173,-116.6235107
OLASH SALON,31.88952016,-116.5929778
ON PC REPARACION DE EQUIPOS DE COMPUTO,31.86652949,-116.6134203
ONASIS BEAUTY SALON,31.78312576,-116.5958542
ORBITEC,31.86749735,-116.5948758
ORGANIC NAILS,31.8616189,-116.6097573
OSFFERE SALON,31.85229514,-116.5976528
OSMARA NAILS,31.87942212,-116.6015549
PABLOFF BEAUTY SALON UNISEX,31.71668128,-116.6654531
PACIFICA SPA,31.78391503,-116.5943541
PACOS MOTO SERVICIO,31.88273921,-116.6129426
PAFF DEL NORTE PROGRAMA DE APOYO SOCIAL,31.86374212,-116.6156011
PANASISTEMAS TALLER DE REPARACION DE EQUIPOS ELECTRONICOS,31.85845753,-116.5858172
PANGAS RODRIGUEZ,31.85428588,-116.5870194
PANTEON ALEJO DELGADO,31.06410376,-116.2055938
PANTEON MUNICIPAL,28.09477521,-115.1914
PANTEON MUNICIPAL NUMERO2,31.86802149,-116.5851329
PANTEON RUSO,32.0948994,-116.5781157
PANTEON Y VELATORIO FRANCISCO ZARCO,32.10202983,-116.582064
PAPIS ESTETICA,31.8538536,-116.6040834
PARKING PLAYA HERMOSA,31.83440791,-116.6095941
PARKING SAN DIEGO,31.86384633,-116.6262855
PARQUE MEMORIAL JARDINES DE SAN RAMON,31.90267778,-116.578244
PARROQUIA CATOLICA SANTOS MARTIRES DE CRISTO REY,31.89618681,-116.5621645
PARROQUIA DE LA SANTISIMA TRINIDAD,31.40029601,-115.7280962
PARROQUIA DE NUESTRA SEÑORA DE GUADALUPE,32.10038306,-116.5773674
PARROQUIA DE NUESTRA SENORA DE SAN JUAN DE LOS LAGOS DIOSESIS,31.87097519,-116.6450093
PARROQUIA DE NUESTRA SEÑORA DEL CARMEN,31.88630693,-116.5944638
PARROQUIA DE NUESTRA SEÑORA DEL REFUGIO,31.8529204,-116.5954456
PARROQUIA DEL SAGRADO CORAZON DE JESUS,31.87898202,-116.6228275
PARROQUIA DIVINO ROSTRO,31.79201991,-116.5858086
PARROQUIA MARIA AUXILIADORA,31.89725136,-116.6974195
PARROQUIA PURISIMO CORAZON DE MARIA,31.86741616,-116.6288798
PARROQUIA SAN FELIPE DE JESUS,31.78396092,-116.5946552
PARROQUIA SAN JOSE OBRERO,31.8621596,-116.5997315
PARROQUIA SANTA TERESITA DEL NIÑO JESUS,31.89081485,-116.607918
PATRON MOTO SERVICIO,31.89497996,-116.5774928
PATTY NAILS UÑAS,31.89261157,-116.5745569
PATTY S HAIR SALON,31.8575024,-116.5924332
PATTY SALON,31.87838293,-116.6031319
PAULINA YANARI PEÑA PELAYO,31.85749818,-116.5799549
PAWS AND WHISKERS SPA BOUTIQUE,31.87110288,-116.621978
PC CONTROL,31.86295423,-116.6049934
PC-Q CALIDAD EN COMPUTO Y SERVICIO,31.86794259,-116.6185136
PEDICURE CLINICO MA,31.70618435,-116.5659267
PELUQUERIA,31.72911636,-116.5783394
PELUQUERIA,31.858817,-116.5792039
PELUQUERIA ACUARIO,31.78430535,-116.5922572
PELUQUERIA ALEXIS,31.91315547,-116.2702136
PELUQUERIA ASTUDILLO,31.86147453,-116.5425206
PELUQUERIA AVILA,31.86224971,-116.5928004
PELUQUERIA CAPRICORNIO,31.88292066,-116.5805425
PELUQUERIA DANDI,31.78294535,-116.6008165
PELUQUERIA EL FABIAN,31.8789344,-116.6061145
PELUQUERIA EL POCHY,31.85453997,-116.5922796
PELUQUERIA EL RODEO,31.40499505,-115.7293271
PELUQUERIA ERICK,31.7906123,-116.5840565
PELUQUERIA FRIDA LUNA,31.80872126,-116.586347
PELUQUERIA GABY,31.85595042,-116.5647884
PELUQUERIA GELO,31.70708045,-116.5543944
PELUQUERIA GUZMAN,31.86465912,-116.5798388
PELUQUERIA HUMBERTO S,31.87881394,-116.5752011
PELUQUERIA JIREH,31.85301315,-116.5914842
PELUQUERIA JUFHER,32.09782691,-116.5776433
PELUQUERIA LIZMAR,31.86398901,-116.5990206
PELUQUERIA LOS PLEBES,31.85012055,-116.5702304
PELUQUERIA LS,31.9029028,-116.5839467
PELUQUERIA LYA,31.89625402,-116.5608725
PELUQUERIA MARGUS,31.87358444,-116.6112117
PELUQUERIA MARIZA,31.79689217,-116.5917871
PELUQUERIA MEJIA,31.88736579,-116.6084877
PELUQUERIA MIKE,31.90170136,-116.6949011
PELUQUERIA MORENO,31.78414262,-116.5933993
PELUQUERIA OILIM,31.67011958,-116.5182937
PELUQUERIA SANDY,31.78974293,-116.5960962
PELUQUERIA UNISEX SILVIA,31.7063886,-116.5565385
PELUQUERIA VASQUEZ,31.86290542,-116.6033815
PELUQUERIA VERACRUZ,31.86289465,-116.5874678
PELUQUERIA Y BARBERIA BAHIA,31.82780254,-116.6019901
PELUQUERIA Y ESTETICA,31.79124974,-116.5912288
PENSAMIENTO HOLISTICO,31.87146803,-116.6228565
PEPMOYS,31.86526863,-116.5972718
PERLA NARVAEZ SALON DE BELLEZA,31.87118278,-116.6221989
PERRISIMA,31.86623825,-116.592147
PESTAÑAS CELESTE,31.90821742,-116.2717809
PESTAÑAS DIVA,31.8513139,-116.6021841
PESTAÑAS SIN NOMBRE,31.8737096,-116.5910543
PET LOVE,31.82850239,-116.6049259
PETZONE,31.86284169,-116.6164125
PIERO S HAIR ESTUDIO BAZAR,31.85821127,-116.5867809
PIES DE ANGEL,31.87172285,-116.6235528
PIES DE ANGEL,31.85997321,-116.6067074
PIES DE SEDA,31.86513163,-116.6240622
PINK Y BLUE,31.90855023,-116.5954035
PINTURA Y FIBRA DE VIDRIO,31.86248309,-116.6087408
PIXAN STUDIO,31.86370244,-116.6277264
PIXEL PRINT,31.88952016,-116.5929778
PLANCHA EXPRESS JB,31.8588184,-116.5992682
PLAYBOYZ BARBER SHOP,31.86710359,-116.5914263
PM DI VISONE LASH ARTISTIC,31.87065973,-116.6212697
PODO DREAM NAILS,31.86327164,-116.613759
POLARIZADO DE VIDRIOS JOES,31.90032778,-116.5776882
POLARIZADOS OASIS,31.86500304,-116.5920415
POLI BEAUTY,31.87245179,-116.6232598
POLISH NAILS BAR,31.80762886,-116.5952569
POPS SALON BARBER SHOP,31.70758236,-116.6447217
POR SIEMPRE TATUAJES,31.86145446,-116.6229029
POR TEV MECANICA EN GENERAL,31.85909595,-116.5973256
POSH PET SALON,31.83784626,-116.6010899
PPC COMPUTERS,31.86391454,-116.6055627
PRAISE CHAPEL ENSENADA,31.88307939,-116.5969414
PREPPAPLOFF,31.71636858,-116.6655211
PRESENCIA DE DIOS,31.90226737,-116.6853611
PRIMER IGLESIA BAUTISTA DE OJOS NEGROS,31.91307801,-116.2715467
PRIMERA IGLESIA BAUTISTA,31.86351406,-116.6116009
PRIMERA IGLESIA BAUTISTA BETH-EL DE SAN VICENTE,31.32872413,-116.2454314
PRINCESS NAILS,31.83030503,-116.6009058
PRO CAR EXPRESS,31.79472617,-116.5872514
PRO ESTEROS,31.86839401,-116.6282151
PROCAR EXPRESS TP MULTISERVICIOS Y LLANTAS,31.84750548,-116.5969424
PROFESIONAL AUTOBODY,31.87930712,-116.6039083
PROFESIONAL CAR CENTER,31.84992886,-116.599039
PROFIX AUTOSERVICIOS,31.83551949,-116.6061567
PROGRAMA DE APOYO Y BENEFICIO SOCIAL EXEQUIAL SERVICES,31.86374212,-116.6156011
PROMOCIONATE,31.86817945,-116.6238571
PROMOTORA MAGISTERIAL SOLIDARIA,31.85851681,-116.6026237
PROSOLUTIONS,31.72244706,-116.5717495
PSHOA,32.05522511,-116.8775614
PURA TINTA TATTOO,31.87064668,-116.6201797
QUALITY CAR WASH,31.8541762,-116.616716
QUIERETE BONITO,31.85374482,-116.6097757
R C METAL FAB,31.86202554,-116.5998211
R RICHARDS,31.79991212,-116.5914934
RADIADORES ALEX,31.7215578,-116.572741
RADIADORES AMERICA,31.86712675,-116.6071942
RADIADORES CALEB,31.8719824,-116.5807564
RADIADORES CHAPULTEPEC,31.78156979,-116.5962172
RADIADORES COCO,31.86661086,-116.617551
RADIADORES DE LA CALIFORNIA,31.8652965,-116.6059501
RADIADORES DIAZ,31.72087989,-116.5712037
RADIADORES EL POLY,31.78252728,-116.5894789
RADIADORES EL PORVENIR,31.86155587,-116.6086191
RADIADORES FELIX,31.85398173,-116.5848172
RADIADORES FONSECA,31.83190451,-116.6054176
RADIADORES G100,31.87047326,-116.6203069
RADIADORES GIL,31.85426513,-116.5922256
RADIADORES GOMEZ,31.8630085,-116.5866784
RADIADORES LAS AGUILAS,31.86372267,-116.5996967
RADIADORES LUNA,31.78193097,-116.5909387
RADIADORES OLIVAS,31.71964894,-116.5741491
RADIADORES UNO,31.78930092,-116.5906157
RADIADORES Y MOFLES ANGEL,31.88955276,-116.5680513
RADIADORES Y MOFLES EL FUTURO,31.85865187,-116.6101732
RADIADORES Y MOFLES MURRIETA,31.78294079,-116.6008688
RADIADORES Y MOFLES RIZK,31.85226488,-116.5956207
RADIADORES Y SERVICIOS JUNIOR,31.86237133,-116.5896452
RANCHO TRES CRUCES,31.98736498,-116.6768657
RAPTOR AUTOSERVICIO,31.85909444,-116.5870978
REAL PLAYERS BARBER SHOP,31.78597134,-116.59177
RECONSTRUCTORA DE CONVERTIDORES GOMEZ,31.86448669,-116.5856506
RECONSTRUCTORA ROMA,31.87301408,-116.6205375
RECONSTRUCTORA Y AUTO PARTES GARCIA,31.85312246,-116.5907471
RECONSTUCTORA Y AUTOPARTES GARCIAS,31.86764338,-116.6034416
RECONTRUCTORA DE CLOHS OSORIO,31.8632797,-116.601778
RECOPY,31.85331759,-116.5677914
RECREARTE BEAUTY CENTER,31.8822811,-116.6111652
RECTIFICADORA DE CABEZAS DE MOTOR ARLEY Y JESSY,31.70928837,-116.5703701
RECTIFICADORA HUIZAR,31.85690908,-116.5907563
RECTIFICADORA PENINSULA B.C,31.86845077,-116.5978006
RECTIFICADORA ROGOSA,31.8911651,-116.5705583
RECURSOS HUMANOS,31.86663096,-116.6269259
RED PHONE,31.86524159,-116.6193945
REFACCIONARIA Y LABORATORIO DIESEL CESEÑA,31.84802834,-116.5920818
REFIGERACION NAVA CHAPULTEPEC,31.78483222,-116.5916972
REFRIGERACION BAJA,31.88946829,-116.6077461
REFRIGERACION CASTAÑEDA,31.78992004,-116.5863075
REFRIGERACION GARCIA JR,31.86860039,-116.6213081
REFRIGERACION HERMANOS LOPEZ,31.86444618,-116.5964655
REFRIGERACION MAYO,31.77247104,-116.5646271
REFRIGERACION NAVARRO S,31.84568868,-116.6005071
REFRIGERACION VILLAVICENCIO,31.77842382,-116.5889568
REFRIGERACIONES EL VELOZ,31.8687744,-116.6217939
REFRIGERACIONES LOS GARCIAS,31.86878679,-116.6209289
REFRIGERACIONES MARTINEZ,31.8686732,-116.621507
REGENERIX,31.862821,-116.6160296
RELAXATION AND BEAUTY SPA,31.86199246,-116.625313
RELOJERIA NOBLIA,31.86506354,-116.626907
REMANENTE FIEL IGLESIA CRISTIANA,31.78312576,-116.5958542
REMANENTE FIEL KIDS,31.78312576,-116.5958542
RENACER DE LUNA SALON Y SPA,31.87122463,-116.6086994
RENACIMIENTO EL SAUZAL,31.89774151,-116.6951215
RENASA,31.86246072,-116.6097207
RENAVODORA DE CALZADO Y ROPA,31.86183847,-116.5956568
RENE RENDON BEAUTY ESTUDIO,31.87077872,-116.6256903
RENOVADORA DE CALZADO VILLASENOR,31.71390014,-116.5712789
RENTA DE LAVADORAS,31.72979189,-116.5595066
RENTA DE LAVADORAS FALOMIR,31.89930508,-116.5629068
RENTA Y REPARACION DE LAVADORAS,31.78921371,-116.6023688
RENTAS ENSENADA,31.79211661,-116.5804558
REPACIONES DE MAQUINARIA,31.87455257,-116.6003168
REPARACION BOLSAS DE AIRE,31.87879844,-116.6081906
REPARACION CELULARES ALTEC,31.72686854,-116.5779445
REPARACION DE ABANICOS,31.77451237,-116.5858182
REPARACION DE APARATOS ELECTRICOS,31.85484749,-116.5673085
REPARACION DE BICICLETAS,31.87496016,-116.617664
REPARACION DE BOLSAS DE AIRE,31.84782393,-116.5935585
REPARACION DE CALZADO,31.85845831,-116.6110481
REPARACION DE CALZADO ANGEL,31.86403987,-116.6176655
REPARACION DE CALZADO BANIFER,31.82784856,-116.6041504
REPARACION DE CALZADO BRISEÑO,31.8646667,-116.6180259
REPARACION DE CALZADO DE LA MEXICO,31.8547485,-116.5924736
REPARACION DE CALZADO EL TACON DE ORO,31.8708687,-116.6225945
REPARACION DE CALZADO ESPAÑA,31.86449961,-116.595542
REPARACION DE CALZADO LALO,31.78246976,-116.595723
REPARACION DE CALZADO PONCHO,31.77243007,-116.5759721
REPARACION DE CALZADO SIN NOMBRE,32.09718493,-116.5753874
REPARACION DE CALZADO SOFIA,31.89844156,-116.5762579
REPARACION DE CALZADO Y BOLERIA,31.87770616,-116.626183
REPARACION DE CALZADO Y BOLERIA PEPITO,31.86552202,-116.6041914
REPARACION DE CELULARES,31.72686854,-116.5779445
REPARACION DE CELULARES,31.71896547,-116.572489
REPARACION DE COSTURAS,31.79268465,-116.5844942
REPARACION DE ELEVADORES AUTIOMOTRICES,31.81056737,-116.5965166
REPARACION DE ELEVADORES VOLANTES DE CARRO Y CERRAJERIA,31.86065113,-116.5957261
REPARACION DE LABADORAS,31.40314616,-115.7363265
REPARACION DE LANCHAS Y DETALLADOS DE YATE,31.91774634,-116.5905427
REPARACION DE LAVADORAS,31.06424845,-116.2068594
REPARACION DE LAVADORAS,32.09971374,-116.5812359
REPARACION DE LAVADORAS,31.89633126,-116.590971
REPARACION DE LAVADORAS,31.77493405,-116.5697988
REPARACION DE LAVADORAS SIN NOMBRE,31.86829709,-116.5709858
REPARACION DE LAVADORAS SIN NOMBRE,31.86816902,-116.5834388
REPARACION DE LAVADORAS SIN NOMBRE,31.78133601,-116.5941408
REPARACION DE LINEA BLANCA,31.79044377,-116.5865073
REPARACION DE LINEA BLANCA,31.87923567,-116.6044175
REPARACION DE LINEA BLANCA,31.86853343,-116.5807034
REPARACION DE MECANICA EN GENERAL,31.87424474,-116.5987794
REPARACION DE RADIADORES SERRANO,31.85858056,-116.5743577
